order_id,product_id,quantity,service_type,service_price,employee_id,order_date
1515,28,2,None,0,0,2023-01-08 21:53:00
1516,38,2,None,0,0,2023-01-09 17:38:00
1517,11,2,None,0,0,2023-01-09 21:36:00
1518,30,2,Pojištění,2095,15,2023-01-10 08:04:00
1519,17,1,None,0,0,2023-01-10 09:37:00
1520,29,1,None,0,0,2023-01-10 21:18:00
1521,4,1,None,0,0,2023-01-12 08:30:00
1522,2,1,None,0,0,2023-01-12 09:16:00
1523,26,1,None,0,0,2023-01-12 14:17:00
1524,1,2,None,0,0,2023-01-12 16:42:00
1525,23,1,Záruka +3,3395,9,2023-01-12 17:46:00
1526,3,1,None,0,0,2023-01-13 12:29:00
1527,40,2,None,0,0,2023-01-13 14:28:00
1528,20,1,None,0,0,2023-01-15 11:47:00
1529,18,1,Záruka +3,3562,17,2023-01-15 19:21:00
1530,43,1,None,0,0,2023-01-17 08:30:00
1531,33,2,None,0,0,2023-01-17 20:22:00
1532,31,2,None,0,0,2023-01-19 08:35:00
1533,12,2,None,0,0,2023-01-19 11:04:00
1534,28,1,None,0,0,2023-01-19 17:48:00
1535,38,2,None,0,0,2023-01-19 19:59:00
1536,39,1,None,0,0,2023-01-20 21:59:00
1537,6,2,Pojištění,1922,8,2023-01-21 12:12:00
1538,10,1,Záruka +1,787,3,2023-01-22 15:50:00
1539,5,1,Pojištění,1690,7,2023-01-22 21:33:00
1540,12,2,Záruka +3,3940,19,2023-01-23 13:42:00
1541,26,1,None,0,0,2023-01-24 14:04:00
1542,4,1,None,0,0,2023-01-27 19:10:00
1543,46,1,None,0,0,2023-01-28 13:31:00
1544,13,2,None,0,0,2023-02-01 09:46:00
1545,41,1,Záruka +3,4148,4,2023-02-01 15:37:00
1546,44,1,None,0,0,2023-02-04 12:06:00
1547,44,1,None,0,0,2023-02-04 17:42:00
1548,2,1,None,0,0,2023-02-04 21:27:00
1549,11,2,None,0,0,2023-02-06 11:24:00
1550,15,2,None,0,0,2023-02-06 14:32:00
1551,7,2,None,0,0,2023-02-06 15:54:00
1552,47,1,None,0,0,2023-02-06 16:27:00
1553,49,2,None,0,0,2023-02-07 16:21:00
1554,39,1,Záruka +3,2383,12,2023-02-08 09:45:00
1555,10,1,None,0,0,2023-02-08 21:10:00
1556,2,1,None,0,0,2023-02-08 21:34:00
1557,4,2,Pojištění,3417,19,2023-02-09 15:19:00
1558,1,1,Záruka +3,4330,20,2023-02-09 15:47:00
1559,2,2,None,0,0,2023-02-09 19:00:00
1560,41,2,None,0,0,2023-02-10 11:39:00
1561,38,2,Pojištění,3378,2,2023-02-10 12:56:00
1562,23,2,None,0,0,2023-02-11 08:11:00
1563,30,1,Pojištění,2095,0,2023-02-11 09:25:00
1564,43,1,Záruka +1,1565,5,2023-02-11 11:34:00
1565,44,1,None,0,0,2023-02-11 13:29:00
1566,21,1,None,0,0,2023-02-11 16:47:00
1567,29,2,None,0,0,2023-02-12 09:46:00
1568,40,1,None,0,0,2023-02-12 12:43:00
1569,1,1,None,0,0,2023-02-12 13:28:00
1570,43,2,None,0,0,2023-02-12 15:54:00
1571,23,1,None,0,0,2023-02-12 16:47:00
1572,30,2,None,0,0,2023-02-13 08:23:00
1573,2,2,Záruka +3,5217,11,2023-02-13 19:29:00
1574,29,1,None,0,0,2023-02-14 20:00:00
1575,16,1,None,0,0,2023-02-15 15:26:00
1576,36,1,None,0,0,2023-02-15 18:54:00
1577,34,1,None,0,0,2023-02-16 09:38:00
1578,30,2,None,0,0,2023-02-17 15:12:00
1579,38,2,Záruka +1,1689,20,2023-02-17 20:23:00
1580,24,2,None,0,0,2023-02-20 15:01:00
1581,3,2,None,0,0,2023-02-22 15:02:00
1582,17,1,None,0,0,2023-02-22 15:33:00
1583,26,1,None,0,0,2023-02-23 10:19:00
1584,18,2,None,0,0,2023-02-23 16:31:00
1585,40,2,None,0,0,2023-02-23 19:08:00
1586,28,1,None,0,0,2023-02-24 15:58:00
1587,11,2,None,0,0,2023-02-24 17:46:00
1588,50,1,None,0,0,2023-02-27 09:32:00
1589,2,2,None,0,0,2023-02-28 16:28:00
1590,50,2,None,0,0,2023-03-01 15:04:00
1591,13,2,None,0,0,2023-03-02 15:17:00
1592,37,1,None,0,0,2023-03-03 09:23:00
1593,29,2,None,0,0,2023-03-03 14:43:00
1594,32,2,None,0,0,2023-03-03 18:46:00
1595,23,1,Záruka +3,3395,3,2023-03-05 09:29:00
1596,28,1,None,0,0,2023-03-05 11:31:00
1597,43,1,None,0,0,2023-03-05 12:20:00
1598,48,2,None,0,0,2023-03-07 08:02:00
1599,39,2,None,0,0,2023-03-07 08:14:00
1600,24,2,None,0,0,2023-03-07 18:03:00
1601,15,1,None,0,0,2023-03-07 19:32:00
1602,25,1,None,0,0,2023-03-08 12:10:00
1603,8,2,None,0,0,2023-03-08 13:34:00
1604,49,2,None,0,0,2023-03-08 17:07:00
1605,23,2,None,0,0,2023-03-10 12:03:00
1606,29,2,None,0,0,2023-03-10 14:03:00
1607,15,1,None,0,0,2023-03-11 10:59:00
1608,49,2,None,0,0,2023-03-11 13:38:00
1609,24,2,None,0,0,2023-03-11 19:06:00
1610,41,2,None,0,0,2023-03-13 16:59:00
1611,31,1,Záruka +3,2226,10,2023-03-14 10:14:00
1612,39,2,None,0,0,2023-03-14 14:08:00
1613,48,2,Záruka +3,1768,0,2023-03-14 14:17:00
1614,7,1,None,0,0,2023-03-14 16:36:00
1615,3,1,None,0,0,2023-03-15 12:45:00
1616,27,1,None,0,0,2023-03-15 13:39:00
1617,32,2,None,0,0,2023-03-15 14:42:00
1618,43,2,None,0,0,2023-03-16 11:21:00
1619,33,2,None,0,0,2023-03-16 13:27:00
1620,30,1,None,0,0,2023-03-16 14:41:00
1621,18,2,Záruka +3,3562,0,2023-03-17 12:41:00
1622,7,1,None,0,0,2023-03-17 19:52:00
1623,25,1,None,0,0,2023-03-19 21:17:00
1624,41,1,Pojištění,2766,1,2023-03-20 11:09:00
1625,47,1,None,0,0,2023-03-20 12:42:00
1626,45,1,None,0,0,2023-03-20 14:51:00
1627,12,1,None,0,0,2023-03-20 18:20:00
1628,2,2,None,0,0,2023-03-20 19:09:00
1629,38,2,Záruka +3,5067,0,2023-03-21 18:55:00
1630,23,1,None,0,0,2023-03-22 09:06:00
1631,18,1,None,0,0,2023-03-22 21:07:00
1632,19,1,None,0,0,2023-03-23 18:48:00
1633,26,1,None,0,0,2023-03-23 19:01:00
1634,12,1,None,0,0,2023-03-24 11:10:00
1635,6,2,Záruka +3,2883,13,2023-03-24 11:44:00
1636,7,2,None,0,0,2023-03-25 13:04:00
1637,26,1,None,0,0,2023-03-25 15:33:00
1638,17,2,None,0,0,2023-03-26 09:12:00
1639,38,1,None,0,0,2023-03-26 18:25:00
1640,23,1,Záruka +3,3395,14,2023-03-27 19:33:00
1641,35,1,Pojištění,4041,2,2023-03-28 09:27:00
1642,11,2,None,0,0,2023-03-28 14:46:00
1643,33,2,None,0,0,2023-04-02 14:31:00
1644,45,2,None,0,0,2023-04-02 15:19:00
1645,7,1,None,0,0,2023-04-02 16:41:00
1646,12,1,None,0,0,2023-04-02 17:40:00
1647,3,2,None,0,0,2023-04-02 19:12:00
1648,3,1,None,0,0,2023-04-03 08:04:00
1649,48,1,None,0,0,2023-04-03 08:20:00
1650,23,1,None,0,0,2023-04-05 09:42:00
1651,36,2,None,0,0,2023-04-05 16:49:00
1652,46,2,None,0,0,2023-04-06 12:03:00
1653,13,1,None,0,0,2023-04-06 14:43:00
1654,27,1,Záruka +3,2619,10,2023-04-07 11:18:00
1655,25,1,None,0,0,2023-04-07 11:27:00
1656,29,1,Záruka +1,753,11,2023-04-07 12:23:00
1657,44,1,Pojištění,2138,14,2023-04-07 16:53:00
1658,21,2,None,0,0,2023-04-07 18:26:00
1659,19,1,None,0,0,2023-04-07 21:05:00
1660,17,2,None,0,0,2023-04-09 18:00:00
1661,7,1,None,0,0,2023-04-11 21:16:00
1662,29,2,Záruka +3,2259,8,2023-04-12 08:45:00
1663,18,1,None,0,0,2023-04-12 12:11:00
1664,27,1,None,0,0,2023-04-12 18:24:00
1665,48,1,Záruka +3,1768,14,2023-04-12 21:50:00
1666,3,2,None,0,0,2023-04-14 17:42:00
1667,6,1,None,0,0,2023-04-14 17:47:00
1668,37,1,None,0,0,2023-04-15 09:42:00
1669,35,2,None,0,0,2023-04-15 10:29:00
1670,12,1,Záruka +1,1313,8,2023-04-15 12:51:00
1671,33,1,None,0,0,2023-04-15 21:20:00
1672,24,1,Pojištění,3474,16,2023-04-17 20:00:00
1673,41,1,None,0,0,2023-04-18 09:10:00
1674,15,1,None,0,0,2023-04-19 08:15:00
1675,2,2,None,0,0,2023-04-19 14:06:00
1676,47,2,None,0,0,2023-04-19 20:37:00
1677,42,2,None,0,0,2023-04-20 09:50:00
1678,27,2,Záruka +1,873,13,2023-04-21 09:29:00
1679,45,2,None,0,0,2023-04-21 14:54:00
1680,21,2,Pojištění,2268,13,2023-04-21 17:26:00
1681,42,1,None,0,0,2023-04-22 08:19:00
1682,21,1,None,0,0,2023-04-22 11:20:00
1683,48,1,None,0,0,2023-04-22 21:22:00
1684,26,2,Záruka +3,8273,7,2023-04-23 08:34:00
1685,34,1,None,0,0,2023-04-24 09:17:00
1686,32,2,None,0,0,2023-04-24 10:42:00
1687,10,2,None,0,0,2023-04-24 12:53:00
1688,50,2,None,0,0,2023-04-24 16:57:00
1689,8,2,Záruka +1,891,8,2023-04-25 08:29:00
1690,4,2,None,0,0,2023-04-25 19:03:00
1691,33,1,None,0,0,2023-04-26 11:23:00
1692,50,2,None,0,0,2023-04-26 18:15:00
1693,29,2,Záruka +1,753,19,2023-04-28 08:38:00
1694,32,2,None,0,0,2023-04-28 15:06:00
1695,4,1,None,0,0,2023-04-28 15:58:00
1696,42,2,None,0,0,2023-04-28 16:11:00
1697,37,2,None,0,0,2023-04-28 16:48:00
1698,50,2,Záruka +1,785,0,2023-05-02 08:19:00
1699,23,2,Pojištění,2264,5,2023-05-02 16:06:00
1700,44,1,None,0,0,2023-05-02 16:55:00
1701,43,1,Záruka +1,1565,20,2023-05-03 21:22:00
1702,41,2,None,0,0,2023-05-04 08:36:00
1703,14,1,None,0,0,2023-05-04 20:45:00
1704,49,1,None,0,0,2023-05-05 18:59:00
1705,31,1,None,0,0,2023-05-06 14:40:00
1706,27,1,None,0,0,2023-05-06 18:50:00
1707,5,2,None,0,0,2023-05-06 19:10:00
1708,11,2,None,0,0,2023-05-07 19:42:00
1709,49,1,None,0,0,2023-05-08 09:02:00
1710,31,2,None,0,0,2023-05-08 09:11:00
1711,1,1,None,0,0,2023-05-08 10:32:00
1712,14,1,None,0,0,2023-05-08 13:03:00
1713,3,1,None,0,0,2023-05-08 16:56:00
1714,21,2,None,0,0,2023-05-08 18:11:00
1715,28,2,None,0,0,2023-05-08 18:12:00
1716,37,2,None,0,0,2023-05-09 08:11:00
1717,45,1,None,0,0,2023-05-09 08:32:00
1718,19,2,None,0,0,2023-05-09 18:06:00
1719,32,2,None,0,0,2023-05-10 14:31:00
1720,19,2,Záruka +3,6999,4,2023-05-10 18:19:00
1721,9,1,None,0,0,2023-05-10 21:54:00
1722,5,1,Pojištění,1690,15,2023-05-12 09:33:00
1723,37,2,Záruka +1,865,20,2023-05-12 17:35:00
1724,11,2,None,0,0,2023-05-13 13:10:00
1725,10,2,None,0,0,2023-05-13 15:29:00
1726,22,2,None,0,0,2023-05-13 15:46:00
1727,22,1,None,0,0,2023-05-16 10:18:00
1728,28,2,None,0,0,2023-05-16 18:41:00
1729,13,1,None,0,0,2023-05-17 11:05:00
1730,11,1,None,0,0,2023-05-17 12:34:00
1731,49,2,None,0,0,2023-05-18 10:27:00
1732,34,1,None,0,0,2023-05-18 18:11:00
1733,37,2,None,0,0,2023-05-20 21:57:00
1734,13,1,None,0,0,2023-05-21 14:19:00
1735,30,2,None,0,0,2023-05-21 15:53:00
1736,26,2,None,0,0,2023-05-21 17:21:00
1737,48,1,None,0,0,2023-05-21 20:05:00
1738,24,1,None,0,0,2023-05-22 11:41:00
1739,18,2,None,0,0,2023-05-22 13:21:00
1740,32,1,None,0,0,2023-05-22 18:12:00
1741,3,2,None,0,0,2023-05-23 11:32:00
1742,43,2,None,0,0,2023-05-23 13:09:00
1743,25,1,Pojištění,1551,0,2023-05-23 13:31:00
1744,43,2,None,0,0,2023-05-23 17:25:00
1745,44,2,Pojištění,2138,16,2023-05-24 09:07:00
1746,39,2,None,0,0,2023-05-24 10:45:00
1747,32,1,None,0,0,2023-05-25 09:13:00
1748,2,1,None,0,0,2023-05-26 10:20:00
1749,7,2,Pojištění,3114,13,2023-05-26 12:20:00
1750,7,1,Záruka +1,1557,13,2023-05-26 20:58:00
1751,34,1,None,0,0,2023-05-27 10:33:00
1752,4,1,None,0,0,2023-05-27 16:10:00
1753,1,1,Pojištění,2887,6,2023-05-27 17:19:00
1754,42,1,None,0,0,2023-05-28 15:18:00
1755,1,1,None,0,0,2023-05-28 20:55:00
1756,29,2,None,0,0,2023-05-28 21:52:00
1757,33,1,None,0,0,2023-06-01 17:13:00
1758,34,2,None,0,0,2023-06-02 08:26:00
1759,39,2,None,0,0,2023-06-02 13:50:00
1760,4,2,None,0,0,2023-06-03 08:33:00
1761,35,2,Pojištění,4041,19,2023-06-04 08:36:00
1762,1,2,None,0,0,2023-06-04 10:07:00
1763,44,2,None,0,0,2023-06-05 08:36:00
1764,40,2,Záruka +1,593,14,2023-06-07 16:20:00
1765,33,2,None,0,0,2023-06-08 21:26:00
1766,45,2,None,0,0,2023-06-09 18:35:00
1767,35,2,Záruka +3,6062,18,2023-06-09 20:56:00
1768,21,1,None,0,0,2023-06-12 16:35:00
1769,40,1,None,0,0,2023-06-12 19:27:00
1770,9,2,None,0,0,2023-06-12 21:03:00
1771,19,2,None,0,0,2023-06-13 12:53:00
1772,15,2,None,0,0,2023-06-13 14:59:00
1773,18,2,None,0,0,2023-06-13 21:24:00
1774,48,2,Záruka +3,1768,0,2023-06-14 09:59:00
1775,43,2,None,0,0,2023-06-14 14:47:00
1776,17,1,None,0,0,2023-06-14 14:51:00
1777,45,2,None,0,0,2023-06-16 10:48:00
1778,1,1,None,0,0,2023-06-16 18:50:00
1779,48,1,None,0,0,2023-06-17 14:48:00
1780,38,1,Záruka +3,5067,17,2023-06-17 20:51:00
1781,12,1,None,0,0,2023-06-17 21:52:00
1782,27,2,None,0,0,2023-06-18 12:58:00
1783,5,2,None,0,0,2023-06-19 08:18:00
1784,32,2,None,0,0,2023-06-19 09:17:00
1785,3,2,None,0,0,2023-06-19 13:16:00
1786,24,1,None,0,0,2023-06-19 15:37:00
1787,45,2,Záruka +3,7978,13,2023-06-19 18:59:00
1788,13,2,None,0,0,2023-06-19 21:31:00
1789,11,1,None,0,0,2023-06-20 11:10:00
1790,14,2,None,0,0,2023-06-20 20:58:00
1791,39,2,None,0,0,2023-06-21 19:01:00
1792,38,1,None,0,0,2023-06-21 21:30:00
1793,19,2,None,0,0,2023-06-22 21:44:00
1794,39,2,None,0,0,2023-06-23 15:24:00
1795,37,1,None,0,0,2023-06-24 08:56:00
1796,12,2,Záruka +1,1313,9,2023-06-24 13:13:00
1797,30,1,None,0,0,2023-06-24 15:57:00
1798,12,1,Záruka +1,1313,14,2023-06-24 17:42:00
1799,4,1,None,0,0,2023-06-24 19:19:00
1800,5,1,None,0,0,2023-06-24 19:20:00
1801,46,2,None,0,0,2023-06-24 20:19:00
1802,4,1,Záruka +1,1708,14,2023-06-25 12:53:00
1803,18,1,Pojištění,2375,15,2023-06-25 12:54:00
1804,2,1,Záruka +1,1739,0,2023-06-25 14:17:00
1805,22,2,None,0,0,2023-06-25 16:06:00
1806,1,2,Záruka +3,4330,10,2023-06-25 19:57:00
1807,21,2,None,0,0,2023-06-27 15:20:00
1808,46,1,None,0,0,2023-06-27 15:27:00
1809,12,2,None,0,0,2023-06-27 19:11:00
1810,26,2,Pojištění,5516,10,2023-06-28 15:59:00
1811,44,1,Záruka +3,3207,0,2023-07-01 18:32:00
1812,42,1,None,0,0,2023-07-01 18:33:00
1813,20,1,None,0,0,2023-07-02 10:24:00
1814,15,1,None,0,0,2023-07-02 12:55:00
1815,13,1,None,0,0,2023-07-03 09:03:00
1816,39,1,None,0,0,2023-07-03 15:06:00
1817,3,1,None,0,0,2023-07-04 20:16:00
1818,25,2,None,0,0,2023-07-04 21:45:00
1819,37,2,None,0,0,2023-07-06 21:31:00
1820,19,1,Pojištění,4666,5,2023-07-09 20:22:00
1821,2,2,None,0,0,2023-07-10 09:19:00
1822,8,1,Pojištění,1782,16,2023-07-10 17:30:00
1823,17,2,Záruka +1,727,0,2023-07-10 19:33:00
1824,4,2,None,0,0,2023-07-10 20:13:00
1825,22,1,None,0,0,2023-07-11 08:50:00
1826,4,1,None,0,0,2023-07-11 10:16:00
1827,42,2,Záruka +3,6214,9,2023-07-11 11:48:00
1828,47,1,None,0,0,2023-07-13 14:54:00
1829,15,1,None,0,0,2023-07-13 19:27:00
1830,23,1,None,0,0,2023-07-15 08:55:00
1831,11,2,None,0,0,2023-07-16 09:19:00
1832,12,1,None,0,0,2023-07-16 19:20:00
1833,36,1,None,0,0,2023-07-17 09:37:00
1834,39,2,None,0,0,2023-07-17 11:44:00
1835,38,2,None,0,0,2023-07-17 12:22:00
1836,22,1,None,0,0,2023-07-17 13:46:00
1837,33,1,None,0,0,2023-07-17 17:59:00
1838,37,1,Záruka +1,865,0,2023-07-18 21:31:00
1839,44,2,None,0,0,2023-07-19 14:45:00
1840,41,2,None,0,0,2023-07-19 17:20:00
1841,29,1,Záruka +1,753,0,2023-07-21 19:05:00
1842,16,2,None,0,0,2023-07-22 16:16:00
1843,30,1,None,0,0,2023-07-22 19:22:00
1844,3,1,None,0,0,2023-07-23 10:50:00
1845,36,2,None,0,0,2023-07-23 13:52:00
1846,44,2,None,0,0,2023-07-23 20:03:00
1847,25,2,None,0,0,2023-07-24 11:01:00
1848,34,2,None,0,0,2023-07-25 11:52:00
1849,12,2,Záruka +1,1313,10,2023-07-25 14:24:00
1850,33,2,None,0,0,2023-07-25 17:42:00
1851,32,2,None,0,0,2023-07-25 18:00:00
1852,26,1,None,0,0,2023-07-25 18:58:00
1853,37,1,Záruka +3,2596,1,2023-07-26 18:12:00
1854,23,2,None,0,0,2023-07-26 19:17:00
1855,33,2,None,0,0,2023-07-27 11:50:00
1856,10,2,None,0,0,2023-07-28 08:39:00
1857,3,1,None,0,0,2023-07-28 09:10:00
1858,39,1,Záruka +3,2383,20,2023-07-28 09:55:00
1859,50,2,None,0,0,2023-07-28 16:24:00
1860,4,1,None,0,0,2023-08-01 09:22:00
1861,34,2,None,0,0,2023-08-01 11:49:00
1862,43,1,None,0,0,2023-08-01 12:29:00
1863,26,2,None,0,0,2023-08-01 14:25:00
1864,20,2,None,0,0,2023-08-02 14:38:00
1865,25,1,None,0,0,2023-08-03 17:59:00
1866,43,2,None,0,0,2023-08-03 19:48:00
1867,24,1,None,0,0,2023-08-04 11:17:00
1868,3,2,None,0,0,2023-08-04 11:31:00
1869,42,1,None,0,0,2023-08-04 13:46:00
1870,28,2,None,0,0,2023-08-04 14:18:00
1871,38,1,Záruka +1,1689,19,2023-08-04 15:52:00
1872,44,1,None,0,0,2023-08-04 20:20:00
1873,1,2,Záruka +1,1443,12,2023-08-05 08:18:00
1874,45,1,None,0,0,2023-08-05 13:00:00
1875,29,1,None,0,0,2023-08-05 18:23:00
1876,12,1,Pojištění,2627,16,2023-08-06 16:32:00
1877,31,2,Záruka +3,2226,20,2023-08-07 09:17:00
1878,2,1,None,0,0,2023-08-07 20:03:00
1879,45,2,Záruka +3,7978,19,2023-08-07 20:21:00
1880,36,2,None,0,0,2023-08-08 09:58:00
1881,15,2,None,0,0,2023-08-08 13:47:00
1882,22,1,None,0,0,2023-08-09 16:10:00
1883,36,2,None,0,0,2023-08-09 19:02:00
1884,2,2,None,0,0,2023-08-10 16:10:00
1885,48,2,None,0,0,2023-08-10 19:56:00
1886,36,1,None,0,0,2023-08-10 21:53:00
1887,18,2,None,0,0,2023-08-11 11:18:00
1888,43,1,None,0,0,2023-08-12 18:52:00
1889,45,2,None,0,0,2023-08-13 13:26:00
1890,24,2,None,0,0,2023-08-14 13:03:00
1891,26,1,None,0,0,2023-08-14 13:48:00
1892,26,2,None,0,0,2023-08-14 20:16:00
1893,50,2,Záruka +1,785,0,2023-08-14 20:33:00
1894,34,1,None,0,0,2023-08-15 15:26:00
1895,28,2,None,0,0,2023-08-16 20:24:00
1896,23,2,None,0,0,2023-08-18 08:14:00
1897,44,1,Pojištění,2138,0,2023-08-18 14:46:00
1898,12,1,None,0,0,2023-08-18 15:29:00
1899,29,1,None,0,0,2023-08-18 19:26:00
1900,43,1,None,0,0,2023-08-19 12:38:00
1901,9,2,Pojištění,2347,10,2023-08-19 14:00:00
1902,29,1,None,0,0,2023-08-19 17:39:00
1903,37,1,Záruka +1,865,2,2023-08-19 19:23:00
1904,39,2,None,0,0,2023-08-20 19:53:00
1905,40,2,None,0,0,2023-08-21 11:17:00
1906,31,1,None,0,0,2023-08-21 13:40:00
1907,37,2,Záruka +1,865,17,2023-08-21 14:09:00
1908,43,1,Pojištění,3131,2,2023-08-22 21:45:00
1909,32,1,None,0,0,2023-08-23 12:23:00
1910,10,2,None,0,0,2023-08-23 21:40:00
1911,25,2,Záruka +3,2326,1,2023-08-24 18:49:00
1912,18,2,Záruka +3,3562,9,2023-08-25 12:28:00
1913,38,1,None,0,0,2023-08-25 19:44:00
1914,17,1,None,0,0,2023-08-26 17:02:00
1915,14,1,None,0,0,2023-08-27 15:57:00
1916,37,2,None,0,0,2023-08-27 16:10:00
1917,40,2,None,0,0,2023-08-28 18:52:00
1918,15,1,None,0,0,2023-09-01 09:01:00
1919,28,1,None,0,0,2023-09-01 12:14:00
1920,45,2,None,0,0,2023-09-01 14:28:00
1921,21,2,None,0,0,2023-09-01 16:51:00
1922,43,2,None,0,0,2023-09-02 12:33:00
1923,31,1,Záruka +1,742,0,2023-09-02 18:21:00
1924,41,1,Pojištění,2766,3,2023-09-02 20:28:00
1925,47,1,None,0,0,2023-09-03 11:20:00
1926,47,2,None,0,0,2023-09-03 14:33:00
1927,47,2,None,0,0,2023-09-03 17:09:00
1928,8,1,None,0,0,2023-09-03 18:05:00
1929,45,2,None,0,0,2023-09-04 21:20:00
1930,28,1,None,0,0,2023-09-05 10:52:00
1931,39,2,None,0,0,2023-09-05 11:42:00
1932,39,1,Záruka +3,2383,9,2023-09-05 15:32:00
1933,1,1,Záruka +1,1443,19,2023-09-05 18:06:00
1934,47,2,None,0,0,2023-09-05 21:59:00
1935,7,1,None,0,0,2023-09-06 11:13:00
1936,47,2,None,0,0,2023-09-06 17:10:00
1937,18,2,Záruka +1,1187,9,2023-09-06 17:12:00
1938,14,1,None,0,0,2023-09-06 17:58:00
1939,21,1,None,0,0,2023-09-06 20:55:00
1940,21,1,Pojištění,2268,8,2023-09-07 09:07:00
1941,2,2,None,0,0,2023-09-08 12:53:00
1942,5,1,None,0,0,2023-09-08 20:19:00
1943,45,1,Záruka +3,7978,17,2023-09-08 21:30:00
1944,31,1,None,0,0,2023-09-09 15:22:00
1945,20,2,Pojištění,3412,0,2023-09-09 19:01:00
1946,42,2,None,0,0,2023-09-10 11:31:00
1947,24,2,None,0,0,2023-09-10 12:29:00
1948,16,2,None,0,0,2023-09-10 16:56:00
1949,35,1,None,0,0,2023-09-10 21:51:00
1950,41,1,None,0,0,2023-09-11 12:29:00
1951,29,1,Pojištění,1506,0,2023-09-11 18:15:00
1952,43,2,None,0,0,2023-09-12 09:26:00
1953,18,2,None,0,0,2023-09-12 09:44:00
1954,36,1,None,0,0,2023-09-13 13:04:00
1955,28,2,None,0,0,2023-09-13 20:04:00
1956,46,1,None,0,0,2023-09-14 10:41:00
1957,18,2,Záruka +3,3562,4,2023-09-15 14:18:00
1958,45,2,None,0,0,2023-09-16 08:16:00
1959,24,1,None,0,0,2023-09-16 12:14:00
1960,14,2,None,0,0,2023-09-16 18:04:00
1961,19,2,Pojištění,4666,2,2023-09-17 18:16:00
1962,50,2,Záruka +3,2355,18,2023-09-17 20:23:00
1963,44,1,Pojištění,2138,0,2023-09-17 21:47:00
1964,42,1,None,0,0,2023-09-19 08:47:00
1965,46,2,None,0,0,2023-09-19 11:57:00
1966,45,2,None,0,0,2023-09-19 16:11:00
1967,41,2,Záruka +1,1383,0,2023-09-20 09:47:00
1968,50,1,Záruka +3,2355,0,2023-09-22 11:16:00
1969,31,1,Záruka +1,742,16,2023-09-22 19:07:00
1970,24,2,None,0,0,2023-09-22 21:42:00
1971,3,2,None,0,0,2023-09-23 14:30:00
1972,49,2,None,0,0,2023-09-23 15:55:00
1973,36,1,None,0,0,2023-09-23 19:13:00
1974,26,1,None,0,0,2023-09-24 13:32:00
1975,39,2,Pojištění,1588,17,2023-09-24 15:30:00
1976,24,1,None,0,0,2023-09-25 08:37:00
1977,4,1,Záruka +3,5126,11,2023-09-25 15:59:00
1978,37,1,None,0,0,2023-09-26 08:59:00
1979,8,1,Záruka +1,891,9,2023-09-26 10:22:00
1980,22,1,None,0,0,2023-09-26 12:29:00
1981,41,1,None,0,0,2023-09-26 14:10:00
1982,41,1,None,0,0,2023-09-26 14:44:00
1983,35,2,None,0,0,2023-09-27 09:22:00
1984,48,2,None,0,0,2023-09-27 16:04:00
1985,13,1,Pojištění,1029,0,2023-09-27 21:50:00
1986,47,1,None,0,0,2023-09-28 09:00:00
1987,18,2,Pojištění,2375,1,2023-09-28 11:47:00
1988,37,2,None,0,0,2023-09-28 17:11:00
1989,13,1,None,0,0,2023-09-28 20:45:00
1990,49,2,None,0,0,2023-10-01 14:56:00
1991,8,1,None,0,0,2023-10-01 18:46:00
1992,6,2,None,0,0,2023-10-01 19:11:00
1993,25,1,None,0,0,2023-10-02 11:33:00
1994,39,1,None,0,0,2023-10-02 11:37:00
1995,29,2,Záruka +1,753,10,2023-10-02 13:57:00
1996,13,1,None,0,0,2023-10-02 17:39:00
1997,40,1,None,0,0,2023-10-03 12:59:00
1998,17,2,Pojištění,1453,20,2023-10-03 19:13:00
1999,18,2,None,0,0,2023-10-03 19:39:00
2000,30,2,Záruka +3,3143,11,2023-10-03 20:03:00
2001,44,1,None,0,0,2023-10-03 21:39:00
2002,23,1,Záruka +1,1132,9,2023-10-04 11:43:00
2003,35,2,None,0,0,2023-10-05 10:31:00
2004,43,1,None,0,0,2023-10-05 13:14:00
2005,16,1,None,0,0,2023-10-05 20:01:00
2006,45,1,None,0,0,2023-10-05 20:24:00
2007,1,1,None,0,0,2023-10-06 12:43:00
2008,26,2,Záruka +1,2758,0,2023-10-07 19:05:00
2009,30,1,None,0,0,2023-10-07 19:23:00
2010,33,2,None,0,0,2023-10-08 13:08:00
2011,49,2,None,0,0,2023-10-08 13:29:00
2012,3,2,None,0,0,2023-10-08 19:16:00
2013,28,1,None,0,0,2023-10-09 08:26:00
2014,36,1,None,0,0,2023-10-09 10:08:00
2015,38,2,None,0,0,2023-10-09 10:15:00
2016,28,1,None,0,0,2023-10-09 13:55:00
2017,20,2,None,0,0,2023-10-09 15:20:00
2018,33,2,None,0,0,2023-10-09 15:49:00
2019,46,1,None,0,0,2023-10-10 11:10:00
2020,2,2,None,0,0,2023-10-10 16:23:00
2021,5,1,None,0,0,2023-10-10 16:59:00
2022,36,2,None,0,0,2023-10-11 09:09:00
2023,42,2,None,0,0,2023-10-11 16:31:00
2024,12,1,None,0,0,2023-10-11 17:31:00
2025,20,1,Pojištění,3412,0,2023-10-11 18:08:00
2026,2,1,None,0,0,2023-10-11 21:04:00
2027,38,2,None,0,0,2023-10-12 09:47:00
